timestamp,track_id,avail_0,avail_1,avail_2,avail_3,avail_4,avail_5,avail_6,avail_7,avail_8,avail_9,avail_10,avail_11,avail_12,avail_13,avail_14,avail_15,avail_16,avail_17,avail_18,avail_19,avail_20,avail_21,avail_22,avail_23,avail_24,avail_25,avail_26,avail_27,avail_28,avail_29,avail_30,avail_31,avail_32,avail_33,avail_34,avail_35,avail_36,avail_37,avail_38,avail_39,avail_40,avail_41,avail_42,avail_43,avail_44,avail_45,avail_46,avail_47,avail_48,avail_49,coord_x00,coord_y00,coord_x01,coord_y01,coord_x02,coord_y02,coord_x03,coord_y03,coord_x04,coord_y04,coord_x05,coord_y05,coord_x06,coord_y06,coord_x07,coord_y07,coord_x08,coord_y08,coord_x09,coord_y09,coord_x010,coord_y010,coord_x011,coord_y011,coord_x012,coord_y012,coord_x013,coord_y013,coord_x014,coord_y014,coord_x015,coord_y015,coord_x016,coord_y016,coord_x017,coord_y017,coord_x018,coord_y018,coord_x019,coord_y019,coord_x020,coord_y020,coord_x021,coord_y021,coord_x022,coord_y022,coord_x023,coord_y023,coord_x024,coord_y024,coord_x025,coord_y025,coord_x026,coord_y026,coord_x027,coord_y027,coord_x028,coord_y028,coord_x029,coord_y029,coord_x030,coord_y030,coord_x031,coord_y031,coord_x032,coord_y032,coord_x033,coord_y033,coord_x034,coord_y034,coord_x035,coord_y035,coord_x036,coord_y036,coord_x037,coord_y037,coord_x038,coord_y038,coord_x039,coord_y039,coord_x040,coord_y040,coord_x041,coord_y041,coord_x042,coord_y042,coord_x043,coord_y043,coord_x044,coord_y044,coord_x045,coord_y045,coord_x046,coord_y046,coord_x047,coord_y047,coord_x048,coord_y048,coord_x049,coord_y049
1572644624701266546,256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01935,0.00122,0.02081,0.00189,0.04346,-0.00433,0.04938,-0.01080,0.05682,0.00433,0.05695,0.00562,0.08063,0.02325,0.07513,0.03912,0.10468,0.03064,0.09698,0.03107,0.08575,0.01923,0.08380,0.02698,0.07886,0.02838,0.07715,0.04053,0.06891,0.02612,0.06244,0.02777,0.08765,0.02588,0.07959,0.03461,0.08685,0.04590,0.09235,0.04614,0.11047,0.05090,0.11823,0.05963,0.13013,0.05975,0.13831,0.03241,0.13873,0.01782,0.16156,0.01263,0.16052,0.00775,0.15393,0.00262,0.14124,0.01868,0.14185,0.07642,0.10352,0.08124,0.08173,0.07538,0.05951,0.06549,0.04199,0.04163,0.04962,0.01611,0.03021,0.02722,-0.34406,-0.40594,-0.20892,-0.23950,-0.10040,-0.28381,-0.05988,-0.28894,-0.00378,-0.31885,0.01001,-0.29846,-0.02411,-0.32965,0.03784,-0.38135,0.05035,-0.34161,0.01556,-0.36603,0.28699,-0.74054,0.17139,-0.62897,0.47052,-0.92285,0.31696,-0.77283
1572644624701266546,307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00751,0.02594,-0.00549,0.00958,-0.03827,0.00421,-0.03784,0.00385,-0.01801,-0.00220,-0.04755,-0.00903,-0.04999,-0.01105,-0.03650,-0.06860,-0.01147,-0.07227,0.02875,-0.08087,-0.00507,-0.08063,0.03021,-0.09741,0.04785,-0.09381,0.04999,-0.09821,0.04297,-0.08936,0.05542,-0.08582,0.08557,-0.12036,0.07550,-0.10480,0.07501,-0.09729,0.17859,-0.23651,0.21362,-0.24927,0.15338,-0.19159,0.14972,-0.14380,0.22644,-0.29871,0.15759,-0.22705,0.29877,-0.37177,0.19788,-0.33429,0.28497,-0.39240,0.39319,-0.52405,0.50555,-0.63831,0.55536,-0.65210,0.57239,-0.66333,0.60931,-0.73505,0.55981,-0.81299,0.57263,-0.83459,0.56848,-0.78156,0.58173,-0.78723,0.60089,-0.71686,0.60223,-0.69629,0.71924,-0.71521,0.75354,-0.59747,0.84534,-0.66986,0.89606,-0.70056,0.84143,-0.72552,0.85608,-0.63525,0.89215,-0.90503,0.93903,-0.80878,0.98511,-0.82977,1.07471,-0.78333,1.00342,-0.68439
1572644624701266546,308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00696,0.01862,0.03217,-0.02429,0.07355,-0.03101,0.06317,-0.00751,0.07727,-0.00537,0.08496,-0.00165,0.05664,-0.02917,0.05365,-0.03229,0.06287,-0.04968,0.09552,-0.08887,0.09955,-0.13843,0.09973,-0.21356,0.11163,-0.24646,0.07751,-0.24335,0.06152,-0.23151,0.07385,-0.24109,0.07532,-0.21863,0.12067,-0.27277,0.14545,-0.30743,0.16797,-0.34509,0.19049,-0.37109,0.21948,-0.37848,0.22522,-0.37305,0.24658,-0.41522,0.28815,-0.42474,0.34381,-0.44806,0.32941,-0.42444,0.36621,-0.46808,0.39447,-0.47870,0.39227,-0.48297,0.43311,-0.42725,0.47784,-0.36804,0.50128,-0.31573,0.45313,-0.28711,0.48004,-0.31281,0.53107,-0.32593,0.54749,-0.28961,0.52899,-0.21930,0.45331,-0.09821,0.60413,-0.24127,0.67981,-0.31897,0.65814,-0.22858,0.82245,-0.40918,1.01239,-0.48907,0.94861,-0.55939,0.69928,-0.26831,0.86438,-0.36163,1.08154,-0.55713,1.05798,-0.50812,1.16656,-0.58398
1572644624701266546,362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00861,0.00037,-0.02350,-0.01410,-0.04846,-0.03003,-0.07227,-0.04236,-0.08954,-0.04175,-0.07446,-0.03003,-0.12317,0.01819,-0.13586,-0.00616,-0.11401,-0.03461,-0.04358,-0.06390,-0.03186,-0.07916,0.02307,-0.10999,0.03705,-0.09540,0.07159,-0.10797,0.03210,-0.11890,0.03766,-0.11969,0.06580,-0.14783,0.10614,-0.20386,0.13989,-0.24841,0.16888,-0.28131,0.19366,-0.31787,0.16388,-0.33960,0.15558,-0.33893,0.13837,-0.37384,0.18005,-0.43750,0.12579,-0.38580,0.12457,-0.42352,0.13043,-0.41248,0.14594,-0.40387,0.14178,-0.39209,0.15173,-0.38214,0.17670,-0.33209,0.17645,-0.32733,0.16962,-0.34827,0.15833,-0.37579,0.18658,-0.36774,0.19098,-0.36304,0.16010,-0.30054,0.24237,-0.34381,0.26416,-0.32715,0.30109,-0.33813,0.36572,-0.31683,0.37311,-0.28156,0.43280,-0.26727,0.43762,-0.22125,0.41461,-0.17010,0.47229,-0.14307,0.48151,-0.13416,0.51025,-0.15985,0.63629,-0.23846
1572644624701266546,401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00018,0.00159,-0.01093,-0.00122,-0.03278,0.01709,-0.03827,-0.00146,-0.03302,-0.00671,-0.01178,-0.02515,0.01331,-0.02643,0.02905,-0.03503,0.04431,-0.04340,0.04730,-0.01733,0.03448,-0.06213,0.02594,-0.08038,0.01044,-0.09692,0.01190,-0.11078,-0.02075,-0.14355,-0.02899,-0.15375,-0.01605,-0.11035,0.00385,-0.10461,0.04224,-0.12054,0.02087,-0.16681,-0.00031,-0.19257,-0.03058,-0.25946,0.02667,-0.24548,0.06689,-0.25964,0.10846,-0.25775,0.14032,-0.24646,0.15436,-0.26239,0.17133,-0.25848,0.14667,-0.28558,0.13965,-0.28009,0.12238,-0.28076,0.13354,-0.27777,0.13190,-0.26880,0.16901,-0.24744,0.16431,-0.28137,0.15839,-0.26849,0.15540,-0.27173,0.15167,-0.28040,0.16272,-0.26520,0.20416,-0.25568,0.19226,-0.27039,0.18152,-0.26520,0.20398,-0.25574,0.24365,-0.23474,0.31702,-0.29034,0.30518,-0.30591,0.33740,-0.26550,0.31415,-0.29785,0.26593,-0.31799,0.24835,-0.33148
1572644624701266546,476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01233,0.01788,0.01862,0.01080,0.03033,0.01465,0.04010,0.02161,0.03174,0.01929,-0.00702,0.01709,-0.01233,0.02588,-0.00049,0.02228,0.01587,0.01154,0.05109,-0.01483,0.03754,-0.06433,0.05548,-0.06073,0.08020,-0.07611,0.10205,-0.06360,0.10138,-0.08282,0.09467,-0.08124,0.09259,-0.06256,0.09760,-0.06665,0.09882,-0.05579,0.10370,-0.06079,0.10614,-0.06641,0.11084,-0.07196,0.12714,-0.08215,0.13110,-0.10449,0.14581,-0.10797,0.16742,-0.09155,0.19287,-0.10767,0.20892,-0.11859,0.07263,-0.26471,-0.03058,-0.39417,-0.05603,-0.46063,-0.09302,-0.52991,-0.12775,-0.58984,-0.11743,-0.61584,-0.04602,-0.59210,-0.04797,-0.60425,-0.03900,-0.61438,0.04572,-0.57166,0.08740,-0.51593,0.13013,-0.51135,0.14911,-0.47614,0.19257,-0.46838,0.21155,-0.47467,0.25818,-0.43665,0.29358,-0.40338,0.31000,-0.40942,0.34155,-0.37732,0.38666,-0.37439,0.39716,-0.35052,0.40845,-0.35480
1572644624701266546,515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.01422,0.02936,-0.02698,0.02832,-0.02423,0.02136,-0.02374,0.02142,-0.02039,0.02209,-0.02692,0.01508,-0.03650,0.01453,-0.04333,0.01453,-0.03571,0.00323,-0.03284,-0.00958,-0.06067,-0.03497,-0.07770,-0.02893,-0.09418,-0.04614,-0.15503,-0.09729,-0.18280,-0.03809,-0.20221,-0.08484,-0.18823,-0.06305,-0.18329,-0.05963,-0.14899,-0.06250,-0.11566,-0.06104,-0.06824,-0.07849,-0.03693,-0.08386,0.02594,-0.09753,0.07471,-0.13556,0.11420,-0.16620,0.14685,-0.21960,0.16980,-0.25732,0.18561,-0.28479,0.20020,-0.31012,0.19861,-0.34918,0.20081,-0.36298,0.19214,-0.36938,0.20123,-0.37543,0.14215,-0.48877,0.13477,-0.55170,0.12244,-0.55646,0.16309,-0.55206,0.12427,-0.56824,0.08990,-0.55408,0.09851,-0.52216,0.09424,-0.47473,0.09741,-0.51373,0.08490,-0.51721,0.18237,-0.51709,0.18835,-0.51526,0.19739,-0.50745,0.22339,-0.58160,0.20691,-0.59241,0.15308,-0.56030,0.15466,-0.58893
1572644649701219546,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00519,0.00629,0.00800,-0.00812,-0.00208,0.00171,-0.00012,0.00659,-0.00104,0.00714,0.00983,-0.00226,-0.00024,0.00848,-0.00861,0.01361,0.00293,-0.00214,-0.00092,0.00513,0.00781,-0.00592,0.01495,-0.01508,0.00403,-0.00299,0.01489,-0.01532,0.00281,-0.00214,-0.00519,0.00330,-0.01031,0.00653,-0.01288,0.01361,-0.01337,0.01691,-0.00226,0.00415,0.00702,-0.00372,0.01532,-0.01056,0.01935,-0.01550,0.02368,-0.01929,0.02551,-0.02026,0.02521,-0.02405,0.01013,-0.00757,0.01392,-0.01044,0.01892,-0.01923,0.00201,-0.00336,-0.00714,0.00031,0.00031,-0.01294,0.00586,-0.02130,0.01434,-0.02911,0.00262,-0.01978,0.00885,-0.02130,-0.00238,-0.01123,-0.00848,-0.00031,0.00226,-0.00885,0.01172,0.01886,0.01849,0.00592,0.01154,0.00677,0.01642,-0.00293,0.01123,0.00122,0.00800,0.00073,0.01282,-0.00525,0.01575,-0.01654,0.01556,-0.02216,0.01849,-0.03125,0.01892,-0.02777
1572644649701219546,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00934,0.00995,0.00385,0.00659,0.01270,0.01617,0.00623,0.00763,0.00195,0.00275,0.01154,0.01190,0.00720,0.00592,0.00098,0.00244,0.01398,0.00970,0.00867,0.00354,0.01794,0.01044,0.02216,0.01501,0.02429,0.01904,0.02875,0.02466,0.01501,0.01471,0.00861,0.00653,0.00525,0.00024,0.00238,-0.00244,-0.00262,-0.00372,0.01355,0.00891,0.01892,0.01324,0.02393,0.02142,0.02692,0.02362,0.02795,0.02368,0.02826,0.02734,0.03418,0.03156,0.03790,0.03339,0.02484,0.01868,0.03021,0.02521,0.03351,0.02765,0.03589,0.02826,0.03766,0.03076,0.02179,0.01849,0.02515,0.02100,0.01593,0.01086,0.02191,0.01550,0.01154,0.00824,0.02228,0.01752,0.02417,0.01880,0.02777,0.02142,0.02954,0.02655,0.01764,0.01385,0.02075,0.01489,0.02350,0.02008,0.02502,0.02393,0.02759,0.02393,0.03033,0.02893,0.02924,0.02820,0.03192,0.03223,0.02936,0.02979
1572644649701219546,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00745,-0.00568,-0.00861,-0.00940,-0.00470,-0.00513,-0.00116,-0.00067,0.00220,0.00256,-0.00232,-0.00201,0.00201,0.00330,0.00653,0.00641,0.00806,0.00818,-0.00024,0.00269,0.00476,0.00671,0.00598,0.00830,0.00177,0.00366,0.00677,0.00830,0.00708,0.00952,-0.00104,0.00262,0.00177,0.00513,-0.00281,0.00024,-0.00385,-0.00165,0.00244,0.00348,-0.00342,-0.00159,-0.00629,-0.00348,0.00067,0.00269,0.00616,0.00781,0.00128,0.00269,-0.00171,-0.00098,-0.00720,-0.00708,-0.00983,-0.00989,-0.01172,-0.01215,-0.01447,-0.01312,-0.01288,-0.01221,-0.01202,-0.01215,-0.00537,-0.00513,-0.01166,-0.00940,-0.01379,-0.01068,-0.00427,-0.00330,-0.00012,0.00043,-0.00629,-0.00409,-0.00092,-0.00000,0.00110,0.00311,-0.00775,-0.00458,-0.00061,0.00256,0.00403,0.00726,-0.00134,0.00201,0.00427,0.00574,0.00024,0.00220,0.00647,0.00659,-0.00006,0.00183,-0.00299,-0.00208,-0.00507,-0.00476
1572644649701219546,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00122,-0.00262,-0.00482,-0.00806,-0.00488,-0.00824,-0.00671,-0.01019,-0.00977,-0.01251,-0.01080,-0.01447,-0.01447,-0.01746,-0.01312,-0.01697,-0.01123,-0.01508,-0.01544,-0.01813,-0.01508,-0.01904,-0.01709,-0.02100,-0.01953,-0.02350,-0.02161,-0.02496,-0.02374,-0.02765,-0.02643,-0.03003,-0.02533,-0.02716,-0.02625,-0.02911,-0.00244,-0.05444,-0.02063,-0.06195,-0.00720,-0.08234,-0.00708,-0.08789,-0.02466,-0.05969,-0.04230,-0.04041,-0.06030,-0.02734,-0.07263,-0.01733,-0.08447,-0.01160,-0.09106,-0.00818,-0.09503,-0.00629,-0.09418,-0.00476,-0.09393,-0.00452,-0.08881,-0.00220,-0.08813,-0.00385,-0.08630,-0.00555,-0.08423,-0.00745,-0.08539,-0.01398,-0.08417,-0.01636,-0.08344,-0.01764,-0.08093,-0.02051,-0.07709,-0.01929,-0.07483,-0.02124,-0.07208,-0.02069,-0.07159,-0.02228,-0.06818,-0.02063,-0.06622,-0.01910,-0.06348,-0.01416,-0.06274,-0.01581,-0.06390,-0.01794,-0.06348,-0.01990,-0.06079,-0.01886
1572644649701219546,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00513,0.00336,-0.00067,0.00452,-0.00452,0.00720,-0.00085,0.01703,-0.00623,0.01666,-0.00549,0.02643,-0.01178,0.02325,-0.01379,0.02051,-0.01813,0.01648,-0.01563,0.01752,-0.01843,0.01526,-0.01978,0.01288,-0.01953,0.00806,-0.02002,0.00916,-0.01886,0.00824,-0.01434,0.00970,-0.01031,0.01086,-0.01166,0.00928,-0.01227,0.00616,-0.00885,0.00629,-0.00836,0.00598,-0.00934,0.00287,-0.01038,0.00317,-0.01392,0.00244,-0.01715,0.00262,-0.01990,0.00061,-0.02216,-0.00122,-0.02698,0.00018,0.04675,-0.07886,0.13525,-0.17023,0.19409,-0.22601,0.22717,-0.26422,0.25757,-0.29266,0.15778,-0.18854,0.09784,-0.11823,0.05994,-0.07428,0.04236,-0.05615,0.02417,-0.04120,0.01477,-0.02356,0.00964,-0.02283,0.00183,-0.01709,-0.01318,-0.00507,-0.02216,0.00549,-0.02930,0.01111,-0.03265,0.01587,-0.02661,0.00769,-0.02948,0.01068,-0.03265,0.01178,-0.03668,0.01617,-0.03223,0.01294
1572644649701219546,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00415,0.00543,0.00476,0.00592,0.00409,-0.00482,0.00299,-0.00275,0.00031,0.00037,0.00812,0.01105,0.00513,0.00812,0.00476,0.00201,0.00049,0.00409,-0.00342,0.00500,-0.00232,0.00055,-0.00031,0.00507,0.00006,0.00415,-0.00378,0.00464,-0.00354,0.00250,-0.00183,0.00336,-0.00201,0.00244,-0.00024,0.00610,-0.00220,0.00592,-0.00305,0.00299,-0.00500,0.00238,-0.00488,0.00256,0.00012,0.00409,-0.00348,-0.00616,0.00293,-0.00378,0.00323,-0.00433,0.01117,0.00732,0.00629,0.00525,0.00177,0.00409,0.00012,0.00452,-0.00067,0.00244,-0.00201,-0.00555,-0.00073,-0.00519,0.00201,0.00000,0.00299,-0.00092,0.00519,-0.00140,0.00208,0.00293,-0.00061,0.00446,-0.00317,0.00104,-0.00031,0.00079,0.00092,-0.00439,-0.00000,-0.00244,-0.00214,-0.00189,0.00195,-0.00323,0.01160,0.00500,0.00787,0.00458,0.01038,0.00635,0.00580,0.00409,0.00446,-0.00427,0.00549,0.00018
1572644649701219546,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00330,0.00134,-0.00415,0.00012,-0.00305,0.00049,-0.00531,0.00305,-0.00806,0.00305,-0.00781,0.00146,-0.00739,0.00409,-0.00122,-0.00201,-0.00073,-0.00580,-0.00061,-0.00708,-0.00189,-0.00769,-0.00244,-0.00348,-0.00397,-0.00421,-0.00238,-0.00269,-0.00189,-0.00299,0.00031,-0.00323,0.00067,-0.00128,-0.00116,0.00311,-0.00073,0.00220,0.00006,-0.00049,0.00085,-0.00201,-0.00311,0.00043,-0.00232,0.00116,-0.00201,0.00006,-0.00360,-0.00238,-0.00067,-0.00220,-0.00006,0.00244,0.00006,0.00299,0.00012,-0.00018,-0.00427,-0.00000,-0.00238,-0.00165,-0.00507,0.00159,-0.00098,0.00049,-0.00177,-0.00073,-0.00348,-0.00104,-0.00311,0.00317,-0.00079,0.00012,0.00092,-0.00269,-0.00195,-0.00037,-0.00128,0.00104,-0.00037,0.00085,-0.00122,0.00214,-0.00586,0.00140,-0.00616,0.00092,-0.00665,0.00391,-0.00519,-0.00012,-0.00299,-0.00220,0.00189,-0.00214,0.00067,-0.00403,0.00159,-0.00214
1572644649701219546,28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01001,-0.01428,0.03046,-0.04065,0.04443,-0.06433,0.06146,-0.07996,0.07776,-0.09473,0.09448,-0.10986,0.10779,-0.11182,0.12152,-0.11475,0.12030,-0.13232,0.13586,-0.13318,0.15564,-0.14392,0.18408,-0.15564,0.20459,-0.16779,0.20880,-0.18817,0.20892,-0.19135,0.21082,-0.20605,0.20636,-0.21008,0.20892,-0.22089,0.21216,-0.23309,0.21179,-0.24567,0.21136,-0.25220,0.21460,-0.25623,0.21265,-0.26031,0.19989,-0.25256,0.19666,-0.25104,0.19556,-0.25433,0.19659,-0.25403,0.19043,-0.24146,0.19208,-0.24475,0.19037,-0.24585,0.18939,-0.25031,0.19324,-0.24945,0.18347,-0.23962,0.18542,-0.24188,0.17792,-0.23590,0.18182,-0.23834,0.18677,-0.24146,0.17999,-0.23145,0.18744,-0.23584,0.18915,-0.24078,0.19110,-0.24597,0.19275,-0.24921,0.18866,-0.24921,0.18689,-0.25024,0.18573,-0.25018,0.17560,-0.23926,0.16724,-0.23340,0.17065,-0.23749,0.17407,-0.24316,0.17462,-0.24628
1572644649701219546,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00409,-0.00342,0.00562,-0.00604,0.00568,-0.00568,0.00311,-0.00220,0.00208,-0.00037,0.00293,0.01208,-0.00793,0.02686,-0.01117,0.03107,0.00458,0.00287,0.00195,0.00073,0.01196,0.01178,0.00610,-0.00043,0.00482,-0.00293,-0.00500,0.01312,0.00775,-0.00397,-0.00616,0.01642,-0.00049,0.01367,-0.01758,0.01794,0.00409,-0.00214,0.00470,-0.00647,0.01105,-0.00818,0.00232,0.00183,0.00153,-0.00452,0.00214,0.00079,0.00494,-0.00146,0.00671,-0.00220,0.00635,-0.00256,0.00659,-0.00244,0.00720,-0.00159,0.00635,-0.00256,0.00677,-0.00208,0.00677,-0.00208,0.00714,-0.00159,0.00677,-0.00214,0.01581,0.01288,0.01825,0.01263,0.01691,-0.00519,-0.00757,0.01825,0.00482,0.00415,0.01257,0.01013,0.01093,0.00507,0.00287,0.00757,-0.00623,0.01868,-0.00946,0.01801,-0.00085,0.00165,0.00836,-0.00708,-0.00342,0.02325,-0.00403,0.02911,0.00189,0.00635,0.00488,-0.00555
1572644649701219546,210,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.11835,-0.65356,-2.25769,-1.31836,-3.39441,-1.98932,-4.55872,-2.66040,-5.73541,-3.33575,-6.93164,-4.00482,-8.07141,-4.68909,-9.22528,-5.37994,-10.40228,-6.07507,-11.40314,-6.70941,-12.61261,-7.44891,-13.85004,-8.07190,-14.60199,-8.60443,-15.78589,-9.40588,-16.97882,-10.16461,-18.13623,-10.86664,-18.92444,-11.36206,-20.20233,-12.13519,-21.42725,-12.86981,-22.73657,-13.60797,-23.99573,-14.33661,-25.16797,-15.03638,-25.92682,-15.54718,-27.36316,-16.45721,-28.18872,-16.99646,-29.60828,-17.83063,-30.92151,-18.56757,-31.89172,-19.15131,-32.91565,-19.76282,-34.10669,-20.46973,-35.67609,-21.43292,-36.63708,-22.04846,-38.13898,-22.95429,-39.13885,-23.49683,-40.56079,-24.33661,-41.94373,-25.16754,-43.26428,-25.94727,-44.59058,-26.74823,-45.91046,-27.54083,-46.74756,-28.10950,-48.13709,-28.92938,-49.10486,-29.48444,-50.34674,-30.22144,-51.29211,-30.75214,-52.53308,-31.48914,-53.77686,-32.22260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
